contrast_1_0,contrast_1_45,contrast_1_90,contrast_1_135,contrast_2_0,contrast_2_45,contrast_2_90,contrast_2_135,contrast_3_0,contrast_3_45,contrast_3_90,contrast_3_135,contrast_4_0,contrast_4_45,contrast_4_90,contrast_4_135,correlation_1_0,correlation_1_45,correlation_1_90,correlation_1_135,correlation_2_0,correlation_2_45,correlation_2_90,correlation_2_135,correlation_3_0,correlation_3_45,correlation_3_90,correlation_3_135,correlation_4_0,correlation_4_45,correlation_4_90,correlation_4_135,energy_1_0,energy_1_45,energy_1_90,energy_1_135,energy_2_0,energy_2_45,energy_2_90,energy_2_135,energy_3_0,energy_3_45,energy_3_90,energy_3_135,energy_4_0,energy_4_45,energy_4_90,energy_4_135,homogeneity_1_0,homogeneity_1_45,homogeneity_1_90,homogeneity_1_135,homogeneity_2_0,homogeneity_2_45,homogeneity_2_90,homogeneity_2_135,homogeneity_3_0,homogeneity_3_45,homogeneity_3_90,homogeneity_3_135,homogeneity_4_0,homogeneity_4_45,homogeneity_4_90,homogeneity_4_135,label
3978.5548115080014,4058.533131771347,936.9352678571481,4039.3706223231634,4592.985131048471,4058.533131771347,1249.4322076613166,4039.3706223231634,4634.882940573305,4686.825182102282,1554.8803790982279,4694.030957336417,5329.401041666843,4772.780435367171,1845.0403645834024,4819.120935232804,0.6307698390444901,0.6228801787079957,0.9142242562935359,0.6246740659111453,0.567476993522257,0.6228801787079957,0.885535717887087,0.6246740659111453,0.5609919970959537,0.557204791425888,0.8574561422143995,0.5566514940915047,0.4906276302578011,0.5453477462507667,0.8309620228297984,0.541333789863542,0.012248569667525475,0.012430230671246236,0.013773257318367814,0.012301895304342468,0.012207834016918528,0.012430230671246236,0.013416160941740689,0.012301895304342468,0.012252316335143948,0.012346646696237808,0.013097382594050935,0.012457148692833672,0.01232379056143461,0.012504584922474749,0.013041650026614351,0.012555021367157613,0.03280124068970844,0.030101474148414673,0.06150294943016114,0.030097222510996353,0.022925931358825022,0.030101474148414673,0.05413596159696729,0.030097222510996353,0.022997988263486088,0.023817609302180878,0.0458276833737682,0.022864114750946175,0.02008529023697498,0.02187124456078105,0.040792894591182946,0.01986731109205202,wood
4422.513640873123,4599.64247921408,2273.497767857174,4449.17157974317,5339.206401209768,4599.64247921408,2637.422127016187,4449.17157974317,6179.721055327204,5448.399583767276,2994.1944159833415,5441.504942768325,6458.249739583515,6542.1585595274955,3371.0125000000844,6361.982262833036,0.5668396429924054,0.5486490420425486,0.7802748640179015,0.5634546728888342,0.46990458550243125,0.5486490420425486,0.7447717095438015,0.5634546728888342,0.38015136866026217,0.4564776692499614,0.7099293928428891,0.4573861166332868,0.3483385045302625,0.3385845324047284,0.6732102404403244,0.3570271351007498,0.012186895339058411,0.012328956542866648,0.012920651069078411,0.012274774406159634,0.012170056923034203,0.012328956542866648,0.012696211409083093,0.012274774406159634,0.012199993036996915,0.012279317087623504,0.012768897111284552,0.012247585750607255,0.012340288280415956,0.01236518900330838,0.012737809480621311,0.012440889007366826,0.024526966453564253,0.027162117264021464,0.045685567704573056,0.02492223584800101,0.02081621845862746,0.027162117264021464,0.04109434045314634,0.02492223584800101,0.018754198124577535,0.018084189861975346,0.03653693941306096,0.021479294141008073,0.0173728997129128,0.017881947331954078,0.03002044433958277,0.017886520982435056,wood
3138.875992063531,4789.540690350379,4790.571428571529,4830.1466364325315,3720.7812500000523,4789.540690350379,4962.9339717742805,4830.1466364325315,4076.1749487701195,5158.420915713147,4996.80788934377,5179.636056191808,4609.34713541678,5608.32867508775,5417.104947916815,5559.744423542448,0.6949302582485802,0.531057886370952,0.5371260086539693,0.5270671052117974,0.6344009389997637,0.531057886370952,0.5176852907972206,0.5270671052117974,0.5967369876969343,0.4855451518924842,0.5134068711330755,0.48321014734646406,0.542197771751778,0.43461325396159656,0.46575311505405764,0.4391431540105489,0.012479906374413732,0.012097662498789775,0.012075342462281513,0.012224247387965025,0.012409075608982455,0.012097662498789775,0.012184399953259966,0.012224247387965025,0.012356298253269912,0.01229584006045444,0.012289744401531036,0.012250348260115866,0.012380067004172452,0.012493028002332447,0.012294866285535116,0.012472777625232577,0.03937238399182426,0.025363018344777364,0.02465707800054129,0.02209202766648837,0.030451951357119172,0.025363018344777364,0.022165982002575767,0.02209202766648837,0.027165331362403976,0.01936505228256851,0.022227921241793097,0.021222794546029048,0.02436698181655253,0.022039008748952593,0.020392203931733285,0.020689295232672943,wood
1380.9340277778003,4237.381204333725,4118.1872519841845,4232.198538674875,1848.0120967742325,4237.381204333725,5092.144153225902,4232.198538674875,2187.801485655541,5290.343132154327,5306.503842212571,5351.964099896255,2550.981770833419,5709.011018543786,5342.379947916844,5796.4724536418735,0.8750739262278748,0.610151591376068,0.6240302590946799,0.6106056730856579,0.8319522817509352,0.610151591376068,0.5291353137540729,0.6106056730856579,0.8004297734844396,0.5034320212640642,0.4988776435206606,0.49749770562234025,0.7667947158014874,0.4489323352781259,0.49393144575639186,0.44009827202030477,0.013767673640626553,0.012377774108910805,0.012406992498294335,0.012327669259486205,0.013406689595031218,0.012377774108910805,0.012325624254675161,0.012327669259486205,0.013238145040391154,0.012481571837560292,0.012283069182744246,0.012505947285871174,0.013204434723008435,0.012572267283758563,0.012311402764139223,0.012471329911499504,0.05711850707834368,0.031088729046643587,0.028394946474480782,0.02924355021217441,0.05081508210040869,0.031088729046643587,0.026085589554007083,0.02924355021217441,0.042188559879460644,0.023430406856996468,0.020988046132394023,0.025022910750763596,0.04051393519287761,0.019095306345002287,0.023077953702583497,0.020582165369567692,wood
5044.824900793694,4948.474174855328,2987.1108630952485,4991.872763920563,5961.073588709753,4948.474174855328,3424.708921371031,4991.872763920563,6402.0184426222895,5940.121748179348,3512.7389856554432,5990.148283038891,6786.342187500246,6477.424617038863,3753.5052083334326,6453.275463585519,0.5220367034038497,0.5314497498945631,0.719028953240266,0.5274707361069796,0.434005353142937,0.5314497498945631,0.6780325573165412,0.5274707361069796,0.3910811002107677,0.436363378604728,0.6697719913103712,0.43200390099993546,0.35253204684974393,0.38388431441527043,0.6477949874363251,0.386916327928866,0.012514360924149587,0.012505330797408384,0.013483261528393511,0.012603928887156337,0.01242825403824428,0.012505330797408384,0.013489338398259353,0.012603928887156337,0.012193268683822714,0.012511357602925457,0.013447136012711036,0.012420423929325117,0.012239583333334202,0.012484353291413295,0.013434824911376052,0.01249880779815509,0.035616824758187546,0.037654996947558576,0.05704378388115656,0.04184073013501596,0.030286851863433276,0.037654996947558576,0.04983856425122897,0.04184073013501596,0.024293150834087656,0.028466656361269646,0.047291548055719355,0.028603484588589266,0.02224310399016283,0.024885378099408755,0.047211279457614434,0.02515864214349482,wood
5103.617063492123,7374.908541194504,7258.396329365268,7469.046107332098,5366.781250000084,7374.908541194504,7817.161794354961,7469.046107332098,5968.232325819115,8123.2806971910395,7952.869108605678,7829.880853278402,6287.747656250203,8328.169578071038,8402.064062500313,8222.152109648578,0.5193374954993069,0.30541905016118126,0.3149719328673037,0.2964693568079201,0.49521728265194215,0.30541905016118126,0.2592338339845286,0.2964693568079201,0.43883057249408863,0.23340514857560923,0.24245200891272417,0.26005616536350973,0.41011364228142944,0.21075293395257502,0.19801534986404604,0.21917101641640754,0.013086216228445286,0.012108152561457737,0.011988431585919538,0.012050344211205172,0.013236246018154596,0.012108152561457737,0.012032285681533656,0.012050344211205172,0.013199678211524032,0.012236529475954187,0.012066153394787817,0.012185263713455538,0.013204434723008448,0.012316907302371666,0.012182657959080094,0.01234619147899536,0.036896137694089504,0.021367124088849616,0.020916773425873825,0.024420503344204657,0.034655127233389316,0.021367124088849616,0.020340023712068736,0.024420503344204657,0.03357092035434384,0.020909713566569114,0.0183191981460363,0.01870980960192678,0.03169180188972565,0.017753830922737277,0.01924345467999486,0.019274873786302132,wood
710.472470238095,1692.8543713782412,1634.3164682539896,1697.6739732930707,943.9105342742097,1692.8543713782412,1864.0531754032575,1697.6739732930707,1185.6790471310646,1978.6615504684166,2076.265368852285,1986.6589490115873,1424.4861979167151,2398.6656812686197,2408.6088541667305,2402.6420317120483,0.9347664301818677,0.8440740107557327,0.8507605301756891,0.8436507665944762,0.912681309080173,0.8440740107557327,0.8295287513413737,0.8436507665944762,0.8895957516268078,0.8158799080718766,0.810052612146788,0.8152675277118776,0.8666189248962978,0.7748493584430456,0.779847436745829,0.7748337469300676,0.014314190506456256,0.013112434175751342,0.013117906291277532,0.01318485244097349,0.013826478552767892,0.013112434175751342,0.012893525445853704,0.01318485244097349,0.013562522485698107,0.012900183421662601,0.012850848355133171,0.013041059167007919,0.013472630515363243,0.012959806042654879,0.012870222701200444,0.012990420896110928,0.0783560035622309,0.047701916290814696,0.05185955248962562,0.05064059082205352,0.06513724295031915,0.047701916290814696,0.0419957636710383,0.05064059082205352,0.05678523432823174,0.034027415266810794,0.03498338108473231,0.03902174058868584,0.04845632047418658,0.033457212027706386,0.030779972577690894,0.02992631153599542,wood
4628.847470238116,5806.831191736172,5181.783482142927,5913.658100277381,5212.179687500085,5806.831191736172,6432.699092742017,5913.658100277381,5257.677766392962,6256.102757544589,6896.898821720638,6166.599895942094,3717.2372395834195,6738.152915883309,7074.108072916927,6638.059930126762,0.5762606490175314,0.46665970055025513,0.5264471988257322,0.4568225762870641,0.5210693335785817,0.46665970055025513,0.4101124292162509,0.4568225762870641,0.5160639598668012,0.42113021157442226,0.3661268950383998,0.4293710845947723,0.6572733720601471,0.37385627142627453,0.34914734679009235,0.3830750400446017,0.013857852226883842,0.01245446489288301,0.012622034374999402,0.012548404701374732,0.013667083531206669,0.01245446489288301,0.01243974690341208,0.012548404701374732,0.013679333937313664,0.012543770500771571,0.01242909588423225,0.01255725118225542,0.013909760792785998,0.012656717913804832,0.012431998189875886,0.012713653504450648,0.04576225086277085,0.034438630538739544,0.04150016286474749,0.03208859078569329,0.03448334022662014,0.034438630538739544,0.027228068231581255,0.03208859078569329,0.03524808689968739,0.02619894049090729,0.02696642017395259,0.026993797906845907,0.03860360637724471,0.025399508192746587,0.02469948383490179,0.024553873730667676,wood
4295.65228174614,4659.831695641391,3502.588045635004,4498.6933736459205,4811.195816532327,4659.831695641391,4225.703377016224,4498.6933736459205,5286.949282786395,4842.386056191756,4655.712602458569,5204.993236212601,6248.640104166853,5862.557377049593,5054.870572916811,5881.1607094870915,0.572803439942057,0.5389735476292266,0.6543709092818103,0.5548425074667187,0.5211552735442128,0.5389735476292266,0.5858600123202208,0.5548425074667187,0.47246939741650334,0.5236277438773648,0.5463592099347705,0.4879121477343403,0.3749161191684611,0.42490979438527665,0.5102146143724489,0.42289498603876097,0.01574559002406637,0.015035050388344325,0.017637050295201677,0.015529359643470714,0.013907774435906012,0.015035050388344325,0.0155138394330229,0.015529359643470714,0.013320903552786109,0.013623538993523837,0.014260541320358738,0.013663221696159149,0.01302213535156991,0.013224600661453775,0.013893906428744962,0.01331305141252471,0.04524676048692629,0.044521703132646924,0.05670521214956294,0.04034119799192535,0.036334276423202104,0.044521703132646924,0.04301496438151507,0.04034119799192535,0.032120411875788665,0.03256942498227504,0.03749972228774859,0.030926643089590363,0.028674351171129632,0.030369763603438814,0.03229073698814169,0.025666892284059595,wood
6089.522569444614,6238.165028974753,3287.117311507978,6185.189972285407,6652.233366935596,6238.165028974753,3993.510332661368,6185.189972285407,7265.096311474632,6837.741415192981,4404.3263319668085,6772.781217482255,7612.25026041694,7501.11126041441,4967.499739583496,7345.649287826381,0.41008083669305234,0.39092672482781204,0.6804752784762742,0.3961989033322474,0.35469769409703356,0.39092672482781204,0.6086509981126095,0.3961989033322474,0.2949244879511326,0.32554671932196383,0.5659650640167168,0.33206442421737287,0.26145994224193875,0.25515821560517066,0.5081870335365755,0.27036847428992605,0.011999970638296508,0.012038485578634878,0.012757759076995648,0.012134338043083025,0.01213347088428535,0.012038485578634878,0.012512289906559296,0.012134338043083025,0.012140690907943752,0.012236529475954192,0.012431735038287742,0.012248967083240147,0.01212406702811001,0.012394359105187297,0.012453799167936656,0.012468433979749886,0.01824437012824777,0.018617647014926776,0.036662931511533936,0.020701656101078457,0.020036325436782743,0.018617647014926776,0.028687591464982037,0.020701656101078457,0.017297839167331634,0.017406816140915708,0.030105788734132704,0.01896753758797956,0.014031575142423725,0.014849519272943834,0.028603739058460156,0.01685256324340039,wood
2712.0659722222745,4438.384479717965,3966.0662202381727,4605.848576467792,3890.699848790378,4438.384479717965,4656.518901209758,4605.848576467792,4681.023821720851,5772.5754422480495,5046.917008196219,5744.785900104472,5362.550520833488,6492.152647138373,5538.328645833482,6718.4509540451145,0.7271441265917261,0.5500699242895307,0.6082175318086227,0.5331727890982079,0.6018356099059923,0.5500699242895307,0.5384657263232159,0.5331727890982079,0.5208907987106273,0.40079946608972333,0.4992233854631325,0.40397801270794054,0.45231634585873015,0.32313462116735736,0.4511767820704792,0.3005307427384934,0.01266703285774224,0.012287696585131382,0.013070930647868365,0.012270895098902473,0.012360357074651433,0.012287696585131382,0.013039247298666483,0.012270895098902473,0.012300417216743938,0.012343905737896515,0.012854677000639277,0.01222269506850546,0.012384174752005723,0.012413282913067768,0.012851766979546094,0.01230810846283767,0.04006445582197919,0.02388347066222611,0.046294712852839474,0.024069232221066123,0.030277032097319585,0.02388347066222611,0.040721291570908855,0.024069232221066123,0.023857294611731632,0.016776651083406768,0.03296955096745079,0.016875378941409513,0.020766653591848257,0.018242489258953824,0.03103789252855006,0.0156364449720986,wood
